user,peak_date,generic_score,hybrid_score,generic_peak_score,hybrid_rank,generic_rank,top_reasons
SIJ0661,2011-02-16,0.23320632234332783,0.7440974341930194,0.5612815066524519,652,760,job_site_count=4 (z=10.00); external_email_count=6 (z=1.21); external_email_size=186200 (z=0.87)
CSH0626,2010-11-28,1.0652276030199055,0.7431820486185388,1.0652276030199055,653,324,after_hours_email_count=9 (z=4.68); after_hours_logon_count=2 (z=2.73); after_hours_http_count=8 (z=4.42)
QNF0205,2010-06-01,0.4247152534935452,0.7428912087087879,0.6467064191363724,654,641,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=2.24); external_email_count=4 (z=1.55)
WTF0387,2010-07-22,0.3638568668905744,0.7422257210864471,0.6014981510249088,655,691,leak_site_count=1 (z=6.00); external_attachment_email_count=1 (z=1.74); external_email_count=3 (z=1.06)
WSR0241,2010-07-23,0.2301343577758701,0.7419542030994444,0.691276595531348,656,607,job_site_count=3 (z=10.00); external_attachment_email_count=1 (z=0.71); http_domain_count=9 (z=1.39)
FBA0348,2010-10-01,1.0617700571033533,0.7407698072814093,1.0617700571033533,657,328,after_hours_logon_count=1 (z=6.00); after_hours_email_count=1 (z=6.00); external_email_count=8 (z=1.61)
CLS0296,2011-03-16,0.42133513083937263,0.7405329836012255,0.5893874760093136,658,709,job_site_count=1 (z=7.68); external_email_size=32700 (z=2.31); external_email_count=1 (z=2.24)
ARD0509,2010-02-09,0.5588261363531636,0.7387159090836025,0.9536089523244821,659,406,job_site_count=1 (z=6.00); external_attachment_email_count=1 (z=2.24); external_email_count=2 (z=1.86)
GLR0975,2011-01-18,0.24324621639979685,0.7382590081205244,0.5694404177967215,660,745,job_site_count=2 (z=6.00); leak_site_count=2 (z=2.70); external_attachment_email_count=1 (z=0.87)
YIC0195,2010-09-25,1.0565617888009735,0.7371361317216095,1.0565617888009735,661,330,after_hours_logon_count=3 (z=3.41); after_hours_email_count=7 (z=3.76); after_hours_http_count=9 (z=3.49)
RAS0432,2010-02-18,0.3558364143959806,0.7366300565553353,0.5563936571354092,662,771,leak_site_count=1 (z=6.00); external_email_count=4 (z=1.54); external_attachment_email_count=1 (z=1.15)
JIM0095,2011-01-04,0.4525006363394563,0.7343987190096184,0.6290663735257654,663,658,leak_site_count=2 (z=3.02); job_site_count=2 (z=2.97); external_attachment_email_count=1 (z=2.55)
EBC0390,2011-04-04,0.30632175968918074,0.7343536848565841,0.3327678879417932,664,934,leak_site_count=1 (z=6.00); external_email_count=5 (z=1.93); external_email_size=207604 (z=1.16)
GCC0945,2010-03-09,1.0521404280872029,0.734051461456188,1.0521404280872029,665,335,external_attachment_email_count=1 (z=7.68); external_email_size=26671 (z=1.90); external_email_count=1 (z=1.90)
JER0404,2011-02-02,1.0510767872262752,0.7333093864369362,1.0510767872262752,666,336,after_hours_http_count=1 (z=7.68); after_hours_email_count=1 (z=7.68); external_email_count=5 (z=1.73)
NLO0131,2010-12-16,0.46376361893513324,0.7330264185207171,0.5503495269791235,667,783,job_site_count=2 (z=7.04); external_email_count=1 (z=2.24); external_email_size=22582 (z=2.12)
KWC0004,2010-07-12,0.2978560219094583,0.7329277935221628,0.5386955973830244,668,810,leak_site_count=1 (z=6.00); external_email_count=12 (z=1.11); external_attachment_email_count=1 (z=0.84)
TBT0461,2010-05-25,1.0504244435203471,0.7328542629211725,1.0504244435203471,669,337,external_attachment_email_count=1 (z=7.68); external_email_count=1 (z=2.38); external_email_size=24749 (z=2.38)
KSH0569,2010-12-22,0.3347983796776182,0.7326670973917192,0.6027239421680326,670,687,job_site_count=2 (z=6.09); leak_site_count=1 (z=1.78); external_email_count=3 (z=1.31)
CKH0144,2010-09-23,0.35874600624385583,0.7318550427276304,0.5518766306910844,671,779,job_site_count=1 (z=5.39); leak_site_count=1 (z=2.07); external_attachment_email_count=2 (z=1.48)
WJD0576,2010-11-24,1.0484667139593424,0.7314884050879134,1.0484667139593424,672,341,external_attachment_email_count=1 (z=6.00); external_email_size=31989 (z=3.75); external_email_count=1 (z=3.74)
KLM0639,2011-01-03,0.4064437565723944,0.7301436527172873,0.7599618892362806,673,542,job_site_count=1 (z=7.68); after_hours_email_count=1 (z=3.00); external_email_size=34118 (z=1.35)
JFC0757,2010-04-05,0.3425702537380522,0.7273745956311991,0.3931887864531088,674,913,leak_site_count=1 (z=6.00); external_email_count=2 (z=1.85); external_email_size=45453 (z=1.41)
DIC0988,2010-07-08,0.17973532514117996,0.7266757602480962,0.3758907744755664,675,917,job_site_count=2 (z=5.70); leak_site_count=1 (z=3.32); http_domain_count=9 (z=1.66)
MKL0941,2010-07-27,0.30841070350832556,0.726309303681686,0.37942606045772886,676,915,leak_site_count=2 (z=4.11); job_site_count=2 (z=3.04); external_email_count=3 (z=1.93)
SMB0804,2010-05-05,0.1919534589634175,0.7236712310826429,0.33451957571720153,677,931,leak_site_count=1 (z=6.00); job_site_count=2 (z=1.74); external_email_count=3 (z=1.04)
SLP0762,2010-06-09,0.39687688132474347,0.7234690885910192,0.9800542849343227,678,390,job_site_count=1 (z=7.68); external_email_count=3 (z=2.67); external_email_size=89216 (z=1.48)
CXC0336,2010-08-04,0.1404918694300252,0.7232271209404857,0.7249668693607213,679,573,leak_site_count=1 (z=7.68); http_domain_count=4 (z=2.15); logon_pc_count=1 (z=0.68)
HBB0056,2010-04-05,0.4122808524519533,0.7230676942711523,0.6023196024518511,680,689,job_site_count=1 (z=4.36); leak_site_count=1 (z=2.24); external_attachment_email_count=2 (z=2.12)
ZSB0649,2010-04-01,0.3959991652749726,0.7228567285562953,0.8705742626460946,681,450,job_site_count=1 (z=7.68); after_hours_http_count=1 (z=2.24); external_email_size=28944 (z=1.60)
LTS0860,2011-04-08,0.39410967891016613,0.7215384822552676,0.5723300445183842,682,740,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=2.12); external_email_count=5 (z=1.15)
FRR0832,2010-02-17,1.0315996346235778,0.7197206753187753,1.0315996346235778,683,351,external_attachment_email_count=1 (z=4.58); after_hours_email_count=1 (z=6.00); external_email_count=1 (z=2.30)
WPR0368,2010-08-07,0.8915760724883907,0.7186404959920191,0.9948630835556865,684,381,external_attachment_email_count=3 (z=3.75); after_hours_http_count=10 (z=3.36); job_site_count=1 (z=1.66)
GNZ0953,2010-06-25,1.0271486835934442,0.716615360646589,1.0271486835934442,685,355,external_attachment_email_count=1 (z=7.68); external_email_count=1 (z=2.55); external_email_size=26722 (z=2.51)
HGG0240,2010-12-14,0.38702951621266785,0.716598833861664,0.5651215379402628,686,752,job_site_count=1 (z=7.68); external_attachment_email_count=2 (z=2.00); external_email_count=3 (z=0.99)
ENL0100,2010-05-03,0.4506187584520658,0.7161528814534635,0.6414294526368783,687,647,job_site_count=4 (z=4.56); external_attachment_email_count=2 (z=3.04); leak_site_count=1 (z=1.68)
NRF0137,2010-11-15,0.13034413005937598,0.7161473027749164,0.5477619354012518,688,791,leak_site_count=1 (z=7.68); http_domain_count=1 (z=1.95); logon_pc_count=1 (z=0.65)
HCC0344,2011-05-03,0.3976792156952584,0.7157779836239189,0.6562709416653464,689,629,leak_site_count=1 (z=5.39); external_attachment_email_count=1 (z=1.82); external_email_size=25600 (z=1.32)
CNB0900,2010-06-22,0.3056108297387832,0.7157697119633241,0.4288186459820931,690,897,job_site_count=2 (z=8.64); external_email_count=2 (z=1.72); external_email_size=72605 (z=1.44)
JJH0292,2010-10-25,1.0259050622147061,0.7157477178242136,1.0259050622147061,691,356,external_attachment_email_count=1 (z=7.68); external_email_count=1 (z=2.11); external_email_size=19990 (z=2.00)
AIH0675,2010-06-14,0.384124660516806,0.7145721903529233,0.55405327745712,692,775,job_site_count=1 (z=7.68); external_email_count=4 (z=1.73); external_attachment_email_count=1 (z=1.38)
RNF0765,2010-11-05,0.3840844596594144,0.7145441432431151,0.5024223466379935,693,849,job_site_count=1 (z=7.68); external_email_size=45233 (z=1.93); http_domain_count=5 (z=2.74)
KJM0887,2011-02-14,0.38394807092185895,0.714448988309937,0.7415106028975934,694,560,job_site_count=1 (z=7.68); external_email_count=2 (z=2.13); external_email_size=50905 (z=1.65)
HCW0419,2010-06-02,0.37739883757426546,0.7139163992064816,0.531758383110695,695,821,job_site_count=3 (z=7.75); external_attachment_email_count=2 (z=2.07); external_email_count=3 (z=1.42)
TJD0996,2010-04-15,0.6096236657340829,0.7131022669309797,0.8342247449393086,696,479,job_site_count=2 (z=4.95); external_attachment_email_count=2 (z=2.24); after_hours_http_count=1 (z=2.55)
HPR0585,2011-01-31,1.0213762875296968,0.7125881075788582,1.0213762875296968,697,358,external_attachment_email_count=1 (z=7.68); external_email_size=33550 (z=2.59); external_email_count=1 (z=2.55)
IYB0918,2010-12-13,1.017234506179352,0.7096984926832688,1.017234506179352,698,361,after_hours_email_count=2 (z=10.00); external_attachment_email_count=2 (z=3.62); external_email_count=3 (z=0.97)
SOB0586,2010-05-26,0.5171987072790523,0.7096735167063155,0.5699517458577349,699,743,job_site_count=1 (z=6.00); external_email_count=1 (z=2.75); external_email_size=17156 (z=2.61)
CCH0685,2010-05-11,1.016717334770252,0.709337675421106,1.016717334770252,700,362,after_hours_http_count=1 (z=7.68); after_hours_email_count=2 (z=6.09); external_email_count=5 (z=1.90)
GJD0298,2011-01-20,1.015749302713605,0.7086623042187943,1.015749302713605,701,364,external_attachment_email_count=1 (z=7.68); external_email_size=33891 (z=2.40); external_email_count=1 (z=2.38)
HLM0933,2010-09-28,0.5359363225928845,0.7080083860609923,0.7072278098576251,702,592,job_site_count=1 (z=3.32); external_attachment_email_count=2 (z=2.97); leak_site_count=1 (z=1.74)
TEM0093,2010-06-04,0.373835800981627,0.7073939162586125,0.6590547971550662,703,627,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=1.40); external_email_count=5 (z=1.71)
HIW0536,2011-02-02,0.10778372297977734,0.7073553366285094,0.7964540875793039,704,506,job_site_count=1 (z=7.68); leak_site_count=3 (z=2.28); http_domain_count=10 (z=1.27)
ENC0234,2010-04-09,0.5135108354658745,0.7071005828831682,0.822554226937295,705,492,job_site_count=1 (z=6.00); external_attachment_email_count=1 (z=3.32); external_email_count=4 (z=1.62)
BXJ0010,2010-10-22,0.20347576724896022,0.7068969111363688,0.27537548288900526,706,991,leak_site_count=2 (z=5.43); job_site_count=1 (z=2.11); external_email_count=5 (z=0.89)
YWW0660,2010-09-29,0.3727433191479796,0.7066317196304861,0.6259633870951067,707,662,job_site_count=1 (z=7.68); external_email_count=2 (z=1.79); external_email_size=53144 (z=1.42)
CFG0959,2010-09-14,1.0115346106359728,0.7057218213739346,1.0115346106359728,708,367,external_attachment_email_count=1 (z=5.39); external_email_count=1 (z=2.75); external_email_size=23666 (z=2.69)
LDM0587,2010-12-14,1.0108175492921003,0.7052215460177443,1.0108175492921003,709,369,external_attachment_email_count=1 (z=7.68); external_email_size=39322 (z=2.03); external_email_count=1 (z=2.00)
NMB0972,2010-12-15,0.5107820377086233,0.7051967704943884,0.9827855871646681,710,388,job_site_count=1 (z=6.00); external_email_size=34613 (z=2.79); external_email_count=1 (z=2.75)
BER0314,2010-03-09,0.11424528594227602,0.7049155510653118,0.5882716527794218,711,712,leak_site_count=1 (z=7.68); http_domain_count=8 (z=0.88); logon_pc_count=1 (z=0.65)
RLB0719,2010-09-16,1.0089748971692474,0.7039359747692423,1.0089748971692474,712,370,external_attachment_email_count=1 (z=7.68); external_email_size=33304 (z=2.43); external_email_count=1 (z=2.38)
PGO0433,2010-05-12,0.3667291571684814,0.7024357926680468,0.6497958511049252,713,637,job_site_count=1 (z=7.68); external_attachment_email_count=1 (z=1.21); external_email_count=4 (z=1.46)
IIA0092,2010-11-05,0.3636035731311771,0.7002551526420194,0.6978011247490347,714,601,job_site_count=1 (z=7.68); external_attachment_email_count=2 (z=1.79); external_email_count=4 (z=1.24)
NHH0185,2011-03-08,0.763942251627364,0.6998306428834608,0.8629767109595196,715,455,external_attachment_email_count=1 (z=4.36); job_site_count=1 (z=2.87); external_email_count=3 (z=2.75)
MAE0331,2010-07-20,0.10633031035458289,0.699393475073898,0.9815480276599806,716,389,leak_site_count=1 (z=7.68); http_domain_count=2 (z=1.28); logon_pc_count=1 (z=0.71)
BAM0611,2010-12-29,0.5437767566954976,0.6992741986393621,0.5437767566954976,717,797,job_site_count=4 (z=5.50); external_attachment_email_count=4 (z=2.45); external_email_count=9 (z=2.22)
JML0909,2010-05-03,0.30166253037068613,0.6988343235144321,0.7177277866060753,718,579,leak_site_count=1 (z=6.00); http_domain_count=5 (z=2.21); external_email_size=30245 (z=1.27)
ECR0822,2010-01-19,1.0011290928022456,0.6984621577690086,1.0011290928022456,719,375,external_email_count=1 (z=6.00); external_email_size=24804 (z=6.00); http_domain_count=1 (z=3.74)
CJV0286,2011-01-31,0.3605260285703062,0.6981080285297837,0.6552083606929747,720,631,job_site_count=1 (z=7.68); external_email_count=2 (z=2.44); external_email_size=42851 (z=1.69)
BHC0665,2010-09-30,0.3604253145987392,0.6980377629682256,0.6499682757554522,721,635,job_site_count=1 (z=7.68); external_attachment_email_count=2 (z=1.56); external_email_count=4 (z=1.62)
YCE0983,2010-07-28,0.4898284294452649,0.6974863121892163,0.5302735108797242,722,824,leak_site_count=1 (z=2.55); job_site_count=1 (z=2.55); external_attachment_email_count=3 (z=2.35)
ETR0428,2010-06-02,0.35962262261595895,0.6974777453058207,0.6179042577764501,723,670,job_site_count=1 (z=7.68); logon_pc_count=2 (z=1.53); external_attachment_email_count=1 (z=0.85)
MVF0594,2010-04-06,0.3572110259849471,0.6957952360283706,0.5419379970032593,724,802,job_site_count=1 (z=7.68); external_email_count=1 (z=2.00); external_email_size=12962 (z=1.79)
ERH0449,2010-08-23,0.16352914791821735,0.6954854520359657,0.5811205160141378,725,724,job_site_count=2 (z=10.00); http_domain_count=2 (z=2.70); logon_pc_count=1 (z=0.68)
EMB0531,2010-09-15,0.29631491691740347,0.6951034304074908,0.7424966920720474,726,559,leak_site_count=1 (z=6.00); external_email_count=2 (z=2.03); external_email_size=47579 (z=1.45)
DHM0937,2010-10-20,0.13190321958475038,0.6948742099510478,0.5751354131714733,727,730,leak_site_count=4 (z=7.41); external_email_size=33214 (z=0.67); http_domain_count=5 (z=0.87)
CLD0894,2010-10-11,0.35222697571549744,0.6923179916543358,0.400438731921917,728,909,job_site_count=1 (z=7.68); external_email_count=2 (z=2.44); external_email_size=60084 (z=1.81)
DEB0782,2011-02-07,0.9919718557995628,0.6920733877671369,0.9919718557995628,729,383,external_attachment_email_count=2 (z=7.04); external_email_count=3 (z=3.23); external_email_size=71175 (z=1.82)
JZD0888,2010-09-03,0.4045961007137242,0.6917467546453154,0.4561156190695135,730,884,job_site_count=2 (z=7.04); external_email_count=2 (z=2.91); external_email_size=60595 (z=1.89)
SLB0049,2010-06-25,0.25071370334259674,0.6900580678169806,0.5172329053267025,731,837,leak_site_count=3 (z=5.87); external_email_count=7 (z=1.18); job_site_count=1 (z=0.65)
DRR0242,2010-05-02,0.7617900537684213,0.6900031976499331,0.9136448257827854,732,428,job_site_count=2 (z=2.73); external_attachment_email_count=1 (z=2.05); after_hours_logon_count=1 (z=2.00)
CSJ0340,2011-04-19,0.5761689444877894,0.6897617637358912,0.6666352599183768,733,622,job_site_count=2 (z=4.95); external_attachment_email_count=1 (z=3.00); external_email_count=2 (z=1.81)
DTT0076,2011-01-14,0.2842398605864507,0.689718691269636,0.3043711235028849,734,958,job_site_count=4 (z=8.45); external_email_count=9 (z=1.74); external_email_size=285678 (z=0.96)
MNS0224,2010-04-29,0.2681379809773152,0.6896258639902069,0.7181146907020951,735,578,job_site_count=2 (z=8.64); external_email_count=3 (z=1.13); external_email_size=92073 (z=1.01)
KAL0395,2010-05-12,0.4882449063887793,0.6894731905037995,0.9447730114798064,736,409,job_site_count=1 (z=6.00); external_attachment_email_count=1 (z=2.55); external_email_count=2 (z=1.29)
KBC0054,2010-11-29,0.12347702394017894,0.6894407038381531,0.3312604531427272,737,935,job_site_count=1 (z=6.00); leak_site_count=2 (z=3.13); http_domain_count=10 (z=1.69)
LPC0492,2011-04-08,0.15235481256342862,0.6876894041140199,0.5847286440605237,738,721,job_site_count=2 (z=10.00); external_email_size=51515 (z=0.75); http_domain_count=9 (z=1.01)
JPA0667,2011-01-27,0.3432651885519456,0.6860655820053463,0.5354546755935722,739,817,job_site_count=1 (z=7.68); external_attachment_email_count=2 (z=1.31); http_domain_count=8 (z=1.55)
MKG0711,2010-10-07,0.3418158791821618,0.6850544359334042,0.6412144059108636,740,648,job_site_count=1 (z=7.68); external_email_size=44427 (z=1.91); external_email_count=1 (z=1.81)
IDO0176,2011-03-31,0.1478529600488149,0.684548576778243,0.2994302503770472,741,964,job_site_count=3 (z=10.00); http_domain_count=11 (z=1.19); external_email_size=77395 (z=0.65)
UBF0645,2011-02-10,0.3399723283477268,0.6837682376768216,0.6044357029600994,742,685,job_site_count=1 (z=7.68); after_hours_http_count=1 (z=2.05); after_hours_email_count=1 (z=1.96)
JLW0053,2011-01-18,0.45799039896166716,0.6829095685475366,0.777798404602989,743,524,leak_site_count=3 (z=3.82); after_hours_http_count=1 (z=5.39); job_site_count=1 (z=0.90)
RHC0335,2010-01-19,0.2776020663954142,0.682047953299126,0.3598595322703668,744,918,leak_site_count=1 (z=6.00); external_email_count=3 (z=1.88); external_email_size=88591 (z=1.02)
NAF0033,2011-01-14,0.41855887834844596,0.681113615736361,0.5722768220700587,745,741,leak_site_count=1 (z=2.55); job_site_count=2 (z=3.12); external_attachment_email_count=2 (z=1.76)
KRM0541,2011-01-05,0.2762346874461634,0.6810939679856953,0.6407988759070636,746,649,leak_site_count=1 (z=6.00); external_email_count=4 (z=1.42); external_email_size=92886 (z=1.00)
SCB0534,2010-01-29,0.2739703144786352,0.679514172892071,0.3989636045829221,747,911,leak_site_count=1 (z=6.00); external_email_count=2 (z=1.74); external_email_size=76631 (z=1.05)
